id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
795,Tunisia,13367860,14766782,23670085,34120332,73089259,61955160,31349521,45292772,77961672,40472636,104679548
796,Turkey,247542215,258052432,405280204,580626840,663767068,814467271,1197205114,818436911,936794205,919506680,972018930
798,Turkmenistan,35547950,12993213,69351122,97750398,27590835,14864914,18560033,83498133,12445900,13670333,11384730
800,Turks and Caicos Islands,1310224,2442575,7274177,5268749,4308828,7319984,5670325,5004803,3172620,2391437,3082769
804,Tuvalu,0,0,0,0,28752,0,0,54434,59125,0,0
807,Macedonia,1054506,1587936,1717284,13752051,4901916,6272898,4370165,7462832,7639230,8384592,2856990
818,Egypt,251069452,257290095,308099178,296146183,334692737,457011680,636362703,501228054,936263727,588890016,556265912
826,Ukraine,36662178,48763058,86024158,108173555,153156938,311738884,482144723,148481854,247969003,599534916,593793134
834,Taiwan,1584871405,1673525368,2091084862,2454043460,2654881886,3290358350,3668262269,2424366555,2994481993,3358873385,3039719836
854,Burkina Faso,2576689,998130,989484,3846201,2866921,6132706,5836125,5121630,7520700,3661127,9156683
858,United Arab Emirates,478408252,589379470,740804689,1021160476,1181707993,1634109726,2311006807,1186845396,1448299048,1855251770,2521885088
860,United Kingdom,7181663733,7372768977,7945850839,8497814273,9656079155,9938469481,9919709645,8504854922,8747644981,9419292869,9312846599
862,Vanuatu,8766,58439,251718,107323,123067,183434,257098,179879,296724,322641,391183
876,Venezuela,562934118,270725517,499347776,871281764,1389113905,1774933231,1353839569,1048834709,1218699292,1283124772,1375833539
882,Samoa,746625,816338,882606,654781,957241,1424018,901655,257479,975835,216390,144620
887,West Bank Administered by Israel,96875,27035,175345,1456570,114660,2875762,28807,48082,21509,53787,83175
894,Western Sahara,0,0,0,0,0,0,19638,0,47508,0,0
